batch,accuracy,f1,auc
1518,1.0,1.0,1.0
1519,1.0,1.0,1.0
1520,0.96,0.9333333333333333,0.9558823529411764
1521,0.88,0.9032258064516129,0.9722222222222222
1522,1.0,1.0,1.0
1523,1.0,1.0,1.0
1524,1.0,1.0,1.0
1525,0.96,0.96,0.9871794871794872
1526,1.0,1.0,1.0
1527,0.96,0.9565217391304348,1.0
1528,1.0,1.0,1.0
1529,0.96,0.96,1.0
1530,1.0,1.0,1.0
1531,0.92,0.9230769230769231,0.9805194805194805
1532,0.96,0.96,0.951923076923077
1533,0.96,0.9090909090909091,0.97
1534,1.0,1.0,1.0
1535,1.0,1.0,1.0
1536,0.96,0.9629629629629629,0.9675324675324675
1537,1.0,1.0,1.0
1538,0.96,0.9523809523809523,1.0
1539,1.0,1.0,1.0
1540,1.0,1.0,1.0
1541,0.96,0.9411764705882353,1.0
1542,0.96,0.9411764705882353,1.0
1543,1.0,1.0,1.0
1544,0.96,0.9565217391304348,0.9935897435897436
1545,1.0,1.0,1.0
1546,1.0,1.0,1.0
1547,1.0,1.0,1.0
1548,1.0,1.0,1.0
1549,0.96,0.9523809523809523,0.9805194805194805
1550,0.96,0.9523809523809523,1.0
1551,0.96,0.9473684210526315,0.9866666666666667
1552,0.96,0.96,0.9935897435897436
1553,0.92,0.9,0.9930555555555556
1554,1.0,1.0,1.0
1555,0.96,0.9090909090909091,0.9473684210526316
1556,0.92,0.9285714285714286,0.9675324675324675
1557,0.96,0.9565217391304348,1.0
1558,0.92,0.875,1.0
1559,1.0,1.0,1.0
1560,1.0,1.0,1.0
1561,0.88,0.8421052631578947,1.0
1562,1.0,1.0,1.0
1563,0.96,0.9565217391304348,0.9935897435897436
1564,0.96,0.9411764705882353,0.9852941176470588
1565,1.0,1.0,1.0
1566,1.0,1.0,1.0
1567,1.0,1.0,1.0
1568,0.96,0.9523809523809523,0.9805194805194805
1569,1.0,1.0,1.0
1570,0.96,0.96,0.9871794871794872
1571,1.0,1.0,1.0
1572,1.0,1.0,1.0
1573,1.0,1.0,1.0
1574,0.92,0.9166666666666666,0.9935897435897436
1575,1.0,1.0,1.0
1576,0.96,0.9655172413793104,0.9935064935064934
1577,0.88,0.8571428571428571,0.9545454545454545
1578,0.96,0.96,0.9871794871794872
1579,0.92,0.875,0.9522058823529411
1580,0.96,0.9629629629629629,1.0
1581,1.0,1.0,1.0
1582,0.92,0.9166666666666666,1.0
1583,1.0,1.0,1.0
1584,1.0,1.0,1.0
1585,1.0,1.0,1.0
1586,0.92,0.9,0.9866666666666667
1587,0.96,0.9333333333333333,1.0
1588,1.0,1.0,1.0
1589,0.96,0.9411764705882353,1.0
1590,1.0,1.0,1.0
1591,1.0,1.0,1.0
1592,1.0,1.0,1.0
1593,0.96,0.9473684210526315,1.0
1594,0.92,0.9,0.948051948051948
1595,1.0,1.0,1.0
1596,1.0,1.0,1.0
1597,1.0,1.0,1.0
1598,0.88,0.8,0.9722222222222222
1599,0.96,0.9473684210526315,0.9618055555555556
1600,0.96,0.9523809523809523,1.0
1601,0.92,0.9,0.974025974025974
1602,0.96,0.9523809523809523,0.974025974025974
1603,0.96,0.9629629629629629,1.0
1604,1.0,1.0,1.0
1605,0.96,0.9411764705882353,0.9852941176470588
1606,0.96,0.9473684210526315,0.9930555555555556
1607,0.96,0.96,1.0
1608,1.0,1.0,1.0
1609,1.0,1.0,1.0
1610,1.0,1.0,1.0
1611,1.0,1.0,1.0
1612,0.96,0.96,1.0
1613,0.92,0.9090909090909091,1.0
1614,1.0,1.0,1.0
1615,1.0,1.0,1.0
1616,0.92,0.9166666666666666,0.9807692307692307
1617,0.96,0.9333333333333333,0.9558823529411764
1618,1.0,1.0,1.0
1619,1.0,1.0,1.0
1620,1.0,1.0,1.0
1621,0.96,0.9333333333333333,0.9558823529411764
1622,1.0,1.0,1.0
1623,0.88,0.8571428571428571,0.9600000000000001
1624,0.96,0.9565217391304348,0.9935897435897436
1625,0.96,0.96,1.0
1626,0.96,0.9523809523809523,0.9935064935064936
1627,0.88,0.9032258064516129,0.9791666666666666
1628,1.0,1.0,1.0
1629,1.0,1.0,1.0
1630,0.96,0.9629629629629629,0.9935064935064934
1631,0.92,0.9090909090909091,1.0
1632,0.96,0.9696969696969697,0.9930555555555555
1633,1.0,1.0,1.0
1634,0.96,0.9523809523809523,0.9935064935064936
1635,1.0,1.0,1.0
1636,1.0,1.0,1.0
1637,0.96,0.9473684210526315,1.0
1638,0.96,0.9411764705882353,1.0
1639,0.92,0.8571428571428571,0.9920634920634921
1640,1.0,1.0,1.0
1641,1.0,1.0,1.0
1642,0.92,0.9230769230769231,0.9935897435897436
1643,0.96,0.9411764705882353,0.9558823529411764
1644,1.0,1.0,1.0
1645,1.0,1.0,1.0
1646,0.96,0.9629629629629629,0.9935897435897436
1647,0.96,0.9629629629629629,0.9935064935064934
1648,0.96,0.967741935483871,0.9933333333333334
1649,1.0,1.0,1.0
1650,0.96,0.9629629629629629,0.961038961038961
1651,0.96,0.9473684210526315,1.0
1652,1.0,1.0,1.0
1653,0.92,0.9166666666666666,0.9871794871794872
1654,1.0,1.0,1.0
1655,1.0,1.0,1.0
1656,0.88,0.8571428571428571,0.9666666666666668
1657,1.0,1.0,1.0
1658,1.0,1.0,1.0
1659,0.96,0.9629629629629629,0.9935897435897436
1660,1.0,1.0,1.0
1661,1.0,1.0,1.0
1662,1.0,1.0,1.0
1663,1.0,1.0,1.0
1664,0.96,0.967741935483871,1.0
1665,1.0,1.0,1.0
1666,1.0,1.0,1.0
1667,0.96,0.9629629629629629,0.9935064935064934
1668,1.0,1.0,1.0
1669,1.0,1.0,1.0
1670,1.0,1.0,1.0
1671,0.96,0.9629629629629629,1.0
1672,1.0,1.0,1.0
1673,0.92,0.9166666666666666,0.9871794871794872
1674,1.0,1.0,1.0
1675,1.0,1.0,1.0
1676,1.0,1.0,1.0
1677,1.0,1.0,1.0
1678,1.0,1.0,1.0
1679,0.92,0.9166666666666666,0.9423076923076923
1680,0.92,0.9090909090909091,0.9487179487179487
1681,0.96,0.9411764705882353,1.0
1682,1.0,1.0,1.0
1683,1.0,1.0,1.0
1684,0.96,0.9230769230769231,0.9761904761904763
1685,1.0,1.0,1.0
1686,1.0,1.0,1.0
1687,1.0,1.0,1.0
1688,0.96,0.9523809523809523,0.9933333333333334
1689,1.0,1.0,1.0
1690,0.96,0.96,1.0
1691,0.92,0.9090909090909091,0.9935064935064936
1692,1.0,1.0,1.0
1693,0.96,0.9473684210526315,1.0
1694,0.96,0.9714285714285714,0.9632352941176471
1695,0.88,0.8695652173913043,0.9675324675324675
1696,0.92,0.9,0.9800000000000001
1697,0.96,0.9523809523809523,0.9935064935064936
1698,0.96,0.96,1.0
1699,1.0,1.0,1.0
1700,0.96,0.9411764705882353,0.923611111111111
1701,0.96,0.9523809523809523,1.0
1702,1.0,1.0,1.0
1703,0.96,0.9473684210526315,1.0
1704,1.0,1.0,1.0
1705,1.0,1.0,1.0
1706,0.96,0.9333333333333333,1.0
1707,1.0,1.0,1.0
1708,0.96,0.9696969696969697,1.0
1709,1.0,1.0,1.0
1710,1.0,1.0,1.0
1711,0.92,0.9090909090909091,1.0
1712,1.0,1.0,1.0
1713,1.0,1.0,1.0
1714,0.92,0.9090909090909091,0.9090909090909091
1715,0.96,0.967741935483871,1.0
1716,0.92,0.875,0.9779411764705882
1717,0.88,0.8235294117647058,0.9866666666666667
1718,1.0,1.0,1.0
1719,0.96,0.9565217391304348,1.0
1720,0.96,0.9565217391304348,0.9807692307692307
1721,1.0,1.0,1.0
1722,1.0,1.0,1.0
1723,1.0,1.0,1.0
1724,0.92,0.9230769230769231,0.9805194805194805
1725,0.96,0.9565217391304348,0.9805194805194806
1726,0.92,0.9166666666666666,1.0
1727,0.92,0.9090909090909091,0.9743589743589743
1728,1.0,1.0,1.0
1729,1.0,1.0,1.0
1730,1.0,1.0,1.0
1731,0.96,0.9655172413793104,0.9933333333333334
1732,0.96,0.9565217391304348,0.9935064935064936
1733,0.92,0.9230769230769231,0.9871794871794871
1734,0.96,0.9565217391304348,1.0
1735,1.0,1.0,1.0
1736,1.0,1.0,1.0
1737,1.0,1.0,1.0
1738,1.0,1.0,1.0
1739,0.96,0.9655172413793104,1.0
1740,1.0,1.0,1.0
1741,0.96,0.9655172413793104,0.9933333333333334
1742,0.92,0.9166666666666666,0.967948717948718
1743,1.0,1.0,1.0
1744,0.96,0.9655172413793104,1.0
1745,1.0,1.0,1.0
1746,0.88,0.8888888888888888,0.9743589743589745
1747,0.96,0.9565217391304348,0.9615384615384615
1748,0.96,0.9629629629629629,1.0
1749,1.0,1.0,1.0
1750,1.0,1.0,1.0
1751,0.96,0.9523809523809523,0.9805194805194805
1752,1.0,1.0,1.0
1753,0.96,0.9655172413793104,0.9805194805194805
1754,1.0,1.0,1.0
1755,0.92,0.9230769230769231,0.9350649350649349
1756,0.96,0.9565217391304348,0.9805194805194806
1757,0.92,0.9166666666666666,0.9615384615384615
1758,1.0,1.0,1.0
1759,1.0,1.0,1.0
1760,0.96,0.9473684210526315,0.9933333333333334
1761,1.0,1.0,1.0
1762,0.96,0.9090909090909091,0.9210526315789475
1763,1.0,1.0,1.0
1764,0.96,0.9230769230769231,1.0
1765,0.96,0.9411764705882353,0.9652777777777778
1766,0.96,0.9411764705882353,1.0
1767,1.0,1.0,1.0
1768,0.96,0.9473684210526315,1.0
1769,1.0,1.0,1.0
1770,0.96,0.9565217391304348,0.9871794871794872
1771,1.0,1.0,1.0
1772,1.0,1.0,1.0
1773,1.0,1.0,1.0
1774,1.0,1.0,1.0
1775,1.0,1.0,1.0
1776,0.96,0.9629629629629629,0.9870129870129869
1777,0.92,0.9166666666666666,0.9871794871794872
1778,1.0,1.0,1.0
1779,0.92,0.9090909090909091,0.9871794871794872
1780,1.0,1.0,1.0
1781,0.96,0.9333333333333333,0.9920634920634921
1782,0.96,0.9523809523809523,1.0
1783,1.0,1.0,1.0
1784,0.88,0.8695652173913043,0.974025974025974
1785,0.92,0.9090909090909091,0.987012987012987
1786,1.0,1.0,1.0
1787,1.0,1.0,1.0
1788,0.96,0.9473684210526315,1.0
1789,1.0,1.0,1.0
1790,1.0,1.0,1.0
1791,1.0,1.0,1.0
1792,1.0,1.0,1.0
1793,0.96,0.9523809523809523,0.9935064935064936
1794,0.96,0.9411764705882353,1.0
1795,1.0,1.0,1.0
1796,0.92,0.8333333333333334,1.0
1797,0.92,0.8571428571428571,0.9926470588235294
1798,0.96,0.9565217391304348,1.0
1799,0.96,0.9333333333333333,1.0
1800,0.92,0.9,0.961038961038961
1801,0.96,0.96,0.9935897435897436
1802,1.0,1.0,1.0
1803,0.92,0.875,0.9097222222222222
1804,1.0,1.0,1.0
1805,1.0,1.0,1.0
1806,0.96,0.9565217391304348,1.0
1807,0.92,0.9090909090909091,0.9935064935064936
1808,1.0,1.0,1.0
1809,1.0,1.0,1.0
1810,0.96,0.9333333333333333,1.0
1811,1.0,1.0,1.0
1812,1.0,1.0,1.0
1813,0.96,0.9565217391304348,0.987012987012987
1814,1.0,1.0,1.0
1815,0.96,0.9473684210526315,0.9333333333333333
1816,0.96,0.9523809523809523,0.9935064935064936
1817,1.0,1.0,1.0
1818,1.0,1.0,1.0
1819,1.0,1.0,1.0
1820,0.92,0.8333333333333334,0.9649122807017543
1821,1.0,1.0,1.0
1822,0.92,0.9090909090909091,0.9935064935064936
1823,0.92,0.9090909090909091,1.0
1824,0.96,0.9411764705882353,1.0
1825,1.0,1.0,1.0
1826,1.0,1.0,1.0
1827,1.0,1.0,1.0
1828,0.92,0.8571428571428571,0.9682539682539683
1829,0.92,0.9,0.9733333333333334
1830,0.92,0.9,0.948051948051948
1831,1.0,1.0,1.0
1832,0.92,0.875,1.0
1833,0.96,0.9523809523809523,1.0
1834,0.88,0.896551724137931,0.96
1835,1.0,1.0,1.0
1836,1.0,1.0,1.0
1837,0.96,0.96,1.0
1838,0.92,0.9166666666666666,0.9935064935064936
1839,0.96,0.9473684210526315,0.9930555555555556
1840,0.96,0.9629629629629629,1.0
1841,0.92,0.9,0.9610389610389609
1842,1.0,1.0,1.0
1843,0.96,0.9473684210526315,1.0
1844,0.96,0.9473684210526315,0.9933333333333334
1845,1.0,1.0,1.0
1846,1.0,1.0,1.0
1847,1.0,1.0,1.0
1848,0.96,0.9523809523809523,0.9866666666666667
1849,0.88,0.8571428571428571,0.9805194805194806
1850,1.0,1.0,1.0
1851,0.96,0.9655172413793104,0.987012987012987
1852,0.96,0.9523809523809523,0.9933333333333334
1853,0.96,0.9523809523809523,0.9935064935064936
1854,1.0,1.0,1.0
1855,1.0,1.0,1.0
1856,0.96,0.96,1.0
1857,1.0,1.0,1.0
1858,1.0,1.0,1.0
1859,0.92,0.9090909090909091,1.0
1860,1.0,1.0,1.0
1861,1.0,1.0,1.0
1862,0.96,0.9565217391304348,0.9935064935064936
1863,0.96,0.9411764705882353,1.0
1864,0.96,0.9629629629629629,0.9871794871794871
1865,0.92,0.875,0.9841269841269841
1866,0.96,0.9473684210526315,0.9930555555555556
1867,0.96,0.9333333333333333,1.0
1868,0.96,0.9411764705882353,0.9722222222222222
1869,1.0,1.0,1.0
1870,1.0,1.0,1.0
1871,1.0,1.0,1.0
1872,1.0,1.0,1.0
1873,1.0,1.0,1.0
1874,0.96,0.96,0.9743589743589745
1875,1.0,1.0,1.0
1876,1.0,1.0,1.0
1877,0.88,0.8695652173913043,0.9871794871794871
1878,1.0,1.0,1.0
1879,1.0,1.0,1.0
1880,1.0,1.0,1.0
1881,0.92,0.8333333333333334,0.9682539682539683
1882,1.0,1.0,1.0
1883,1.0,1.0,1.0
1884,1.0,1.0,1.0
1885,1.0,1.0,1.0
1886,0.92,0.9166666666666666,0.9807692307692308
1887,0.96,0.9523809523809523,0.98
1888,0.92,0.9333333333333333,0.9866666666666667
1889,0.96,0.9333333333333333,0.9558823529411764
1890,1.0,1.0,1.0
1891,0.96,0.9473684210526315,0.9930555555555556
1892,1.0,1.0,1.0
1893,0.96,0.96,0.9871794871794872
1894,0.96,0.96,1.0
1895,1.0,1.0,1.0
1896,1.0,1.0,1.0
1897,0.96,0.967741935483871,0.9652777777777778
1898,0.88,0.7272727272727273,0.9523809523809523
1899,0.92,0.9230769230769231,0.9871794871794872
1900,1.0,1.0,1.0
1901,1.0,1.0,1.0
1902,0.96,0.9523809523809523,1.0
1903,1.0,1.0,1.0
1904,1.0,1.0,1.0
1905,1.0,1.0,1.0
1906,1.0,1.0,1.0
1907,1.0,1.0,1.0
1908,0.88,0.8421052631578947,0.9600000000000001
1909,0.88,0.88,0.9487179487179487
1910,1.0,1.0,1.0
1911,1.0,1.0,1.0
1912,0.96,0.96,1.0
1913,0.8,0.8,0.8974358974358975
1914,1.0,1.0,1.0
1915,0.96,0.9230769230769231,0.9912280701754387
1916,0.96,0.96,0.9679487179487178
1917,1.0,1.0,1.0
1918,1.0,1.0,1.0
1919,0.96,0.9523809523809523,1.0
1920,0.96,0.9629629629629629,1.0
1921,1.0,1.0,1.0
1922,0.96,0.9411764705882353,1.0
1923,1.0,1.0,1.0
1924,1.0,1.0,1.0
1925,0.92,0.9090909090909091,0.974025974025974
1926,0.92,0.8888888888888888,0.9652777777777778
1927,1.0,1.0,1.0
1928,1.0,1.0,1.0
1929,0.96,0.96,0.9871794871794872
1930,0.92,0.9166666666666666,0.9935064935064936
1931,0.96,0.9411764705882353,1.0
1932,0.96,0.9333333333333333,1.0
1933,1.0,1.0,1.0
1934,1.0,1.0,1.0
1935,1.0,1.0,1.0
1936,1.0,1.0,1.0
1937,1.0,1.0,1.0
1938,1.0,1.0,1.0
1939,1.0,1.0,1.0
1940,0.96,0.9629629629629629,1.0
1941,0.92,0.9,0.9866666666666667
1942,0.96,0.9411764705882353,1.0
1943,0.96,0.9411764705882353,0.9930555555555556
1944,0.92,0.8888888888888888,0.9926470588235294
1945,0.92,0.9166666666666666,0.9487179487179487
1946,0.96,0.9523809523809523,1.0
1947,0.96,0.8888888888888888,0.99
1948,0.92,0.9090909090909091,0.9933333333333334
1949,0.92,0.9333333333333333,0.9930555555555555
1950,0.96,0.9565217391304348,1.0
1951,1.0,1.0,1.0
1952,1.0,1.0,1.0
1953,0.92,0.9090909090909091,0.974025974025974
1954,1.0,1.0,1.0
1955,1.0,1.0,1.0
1956,1.0,1.0,1.0
1957,0.96,0.9565217391304348,1.0
1958,1.0,1.0,1.0
1959,0.92,0.9285714285714286,0.9935897435897436
1960,0.96,0.9523809523809523,1.0
1961,1.0,1.0,1.0
1962,1.0,1.0,1.0
1963,0.96,0.9629629629629629,1.0
1964,0.96,0.9411764705882353,0.9444444444444444
1965,1.0,1.0,1.0
1966,1.0,1.0,1.0
1967,1.0,1.0,1.0
1968,1.0,1.0,1.0
1969,0.96,0.9333333333333333,1.0
1970,0.96,0.9230769230769231,0.9603174603174602
1971,1.0,1.0,1.0
1972,1.0,1.0,1.0
1973,1.0,1.0,1.0
1974,0.96,0.9523809523809523,0.9935064935064936
1975,0.96,0.9565217391304348,0.9935064935064936
1976,1.0,1.0,1.0
1977,1.0,1.0,1.0
1978,1.0,1.0,1.0
1979,1.0,1.0,1.0
1980,1.0,1.0,1.0
1981,1.0,1.0,1.0
1982,1.0,1.0,1.0
1983,1.0,1.0,1.0
1984,1.0,1.0,1.0
1985,0.96,0.9523809523809523,0.9545454545454546
1986,1.0,1.0,1.0
1987,0.92,0.9090909090909091,0.9933333333333334
1988,0.92,0.9230769230769231,0.9675324675324675
1989,1.0,1.0,1.0
1990,0.96,0.9473684210526315,0.9930555555555556
1991,0.96,0.9411764705882353,0.9930555555555556
1992,1.0,1.0,1.0
1993,0.92,0.9166666666666666,1.0
1994,1.0,1.0,1.0
1995,1.0,1.0,1.0
1996,1.0,1.0,1.0
1997,0.92,0.9230769230769231,1.0
1998,0.96,0.96,1.0
1999,1.0,1.0,1.0
2000,1.0,1.0,1.0
2001,0.96,0.9411764705882353,1.0
2002,1.0,1.0,1.0
2003,1.0,1.0,1.0
2004,0.92,0.9166666666666666,0.9871794871794872
2005,0.96,0.9473684210526315,0.9930555555555556
2006,1.0,1.0,1.0
2007,0.96,0.96,0.9935897435897436
2008,1.0,1.0,1.0
2009,1.0,1.0,1.0
2010,1.0,1.0,1.0
2011,0.88,0.8695652173913043,0.9807692307692308
2012,0.96,0.9411764705882353,0.9930555555555556
2013,0.96,0.9523809523809523,0.9933333333333334
2014,0.96,0.9411764705882353,0.9930555555555556
2015,1.0,1.0,1.0
2016,1.0,1.0,1.0
2017,1.0,1.0,1.0
2018,0.96,0.9411764705882353,0.9930555555555556
2019,1.0,1.0,1.0
2020,0.92,0.9230769230769231,0.9871794871794872
2021,0.84,0.75,0.96
2022,0.96,0.9523809523809523,1.0
2023,1.0,1.0,1.0
2024,0.92,0.9,0.9866666666666667
2025,0.96,0.9473684210526315,0.9930555555555556
2026,0.96,0.9473684210526315,0.9333333333333333
2027,1.0,1.0,1.0
2028,1.0,1.0,1.0
2029,0.96,0.9473684210526315,0.9933333333333334
2030,1.0,1.0,1.0
2031,0.88,0.8,0.9523809523809524
2032,0.96,0.96,1.0
2033,0.96,0.9411764705882353,0.9926470588235294
2034,0.96,0.9473684210526315,1.0
2035,1.0,1.0,1.0
2036,1.0,1.0,1.0
2037,1.0,1.0,1.0
2038,1.0,1.0,1.0
2039,1.0,1.0,1.0
2040,1.0,1.0,1.0
2041,1.0,1.0,1.0
2042,1.0,1.0,1.0
2043,0.96,0.9523809523809523,0.9866666666666667
2044,1.0,1.0,1.0
2045,0.96,0.9629629629629629,1.0
2046,0.96,0.96,0.9935897435897436
2047,1.0,1.0,1.0
2048,1.0,1.0,1.0
2049,1.0,1.0,1.0
2050,1.0,1.0,1.0
2051,1.0,1.0,1.0
2052,0.96,0.9565217391304348,1.0
2053,1.0,1.0,1.0
2054,1.0,1.0,1.0
2055,0.96,0.9523809523809523,1.0
2056,0.96,0.9565217391304348,1.0
2057,0.96,0.9473684210526315,1.0
2058,0.92,0.9166666666666666,0.9935897435897436
2059,1.0,1.0,1.0
2060,1.0,1.0,1.0
2061,1.0,1.0,1.0
2062,0.96,0.9523809523809523,0.9935064935064936
2063,0.92,0.8571428571428571,0.875
2064,1.0,1.0,1.0
2065,1.0,1.0,1.0
2066,0.96,0.9473684210526315,0.9733333333333334
2067,0.96,0.9655172413793104,1.0
2068,0.96,0.9565217391304348,0.9935897435897436
2069,1.0,1.0,1.0
2070,0.88,0.8888888888888888,0.961038961038961
2071,1.0,1.0,1.0
2072,1.0,1.0,1.0
2073,0.92,0.8571428571428571,0.9841269841269841
2074,0.92,0.8571428571428571,0.9920634920634921
2075,1.0,1.0,1.0
2076,0.96,0.9230769230769231,0.9920634920634921
2077,0.96,0.9565217391304348,0.9935897435897436
2078,0.96,0.9411764705882353,1.0
2079,1.0,1.0,1.0
2080,0.96,0.9523809523809523,0.9545454545454546
2081,1.0,1.0,1.0
2082,1.0,1.0,1.0
2083,1.0,1.0,1.0
2084,0.96,0.9523809523809523,1.0
2085,0.96,0.9473684210526315,1.0
2086,0.96,0.9411764705882353,1.0
2087,0.96,0.9230769230769231,0.9761904761904763
2088,0.96,0.9473684210526315,0.9666666666666668
2089,1.0,1.0,1.0
2090,1.0,1.0,1.0
2091,0.96,0.9333333333333333,1.0
2092,0.92,0.9,1.0
2093,0.96,0.9565217391304348,0.9551282051282051
2094,1.0,1.0,1.0
2095,1.0,1.0,1.0
2096,1.0,1.0,1.0
2097,0.96,0.9411764705882353,1.0
2098,1.0,1.0,1.0
2099,1.0,1.0,1.0
2100,0.96,0.9565217391304348,0.9871794871794872
2101,1.0,1.0,1.0
2102,1.0,1.0,1.0
2103,1.0,1.0,1.0
2104,1.0,1.0,1.0
2105,1.0,1.0,1.0
2106,1.0,1.0,1.0
2107,0.96,0.9565217391304348,0.9935897435897436
2108,1.0,1.0,1.0
2109,1.0,1.0,1.0
2110,0.96,0.9411764705882353,0.9930555555555556
2111,1.0,1.0,1.0
2112,1.0,1.0,1.0
2113,1.0,1.0,1.0
2114,1.0,1.0,1.0
2115,1.0,1.0,1.0
2116,0.92,0.9285714285714286,0.9807692307692307
2117,1.0,1.0,1.0
2118,1.0,1.0,1.0
2119,1.0,1.0,1.0
2120,0.96,0.9523809523809523,1.0
2121,1.0,1.0,1.0
2122,1.0,1.0,1.0
2123,0.96,0.9473684210526315,1.0
2124,0.96,0.9565217391304348,1.0
2125,1.0,1.0,1.0
2126,0.96,0.9629629629629629,0.9805194805194806
2127,0.92,0.9285714285714286,0.9675324675324675
2128,1.0,1.0,1.0
2129,0.96,0.9523809523809523,1.0
2130,0.96,0.9523809523809523,0.9933333333333334
2131,1.0,1.0,1.0
2132,0.96,0.9473684210526315,1.0
2133,1.0,1.0,1.0
2134,1.0,1.0,1.0
2135,0.92,0.8571428571428571,0.9824561403508771
2136,1.0,1.0,1.0
2137,0.92,0.9166666666666666,0.9615384615384616
2138,1.0,1.0,1.0
2139,0.92,0.9230769230769231,0.9871794871794872
2140,0.96,0.9333333333333333,1.0
2141,1.0,1.0,1.0
2142,0.96,0.9473684210526315,1.0
2143,1.0,1.0,1.0
2144,0.96,0.9473684210526315,0.9933333333333334
2145,0.96,0.9411764705882353,0.9791666666666666
2146,0.92,0.9090909090909091,0.974025974025974
2147,1.0,1.0,1.0
2148,1.0,1.0,1.0
2149,0.96,0.96,0.9743589743589745
2150,0.96,0.9090909090909091,1.0
2151,0.92,0.8888888888888888,0.96
2152,0.92,0.9090909090909091,0.9935064935064936
2153,1.0,1.0,1.0
2154,1.0,1.0,1.0
2155,1.0,1.0,1.0
2156,1.0,1.0,1.0
2157,1.0,1.0,1.0
2158,1.0,1.0,1.0
2159,0.96,0.9565217391304348,0.987012987012987
2160,1.0,1.0,1.0
2161,0.92,0.9230769230769231,0.9935897435897436
2162,1.0,1.0,1.0
2163,0.92,0.9166666666666666,0.9807692307692307
2164,1.0,1.0,1.0
2165,0.88,0.7692307692307693,0.9841269841269841
2166,0.96,0.9333333333333333,0.9920634920634921
2167,1.0,1.0,1.0
2168,1.0,1.0,1.0
2169,0.88,0.9090909090909091,0.9632352941176471
2170,0.92,0.9285714285714286,0.9935064935064934
2171,0.96,0.9473684210526315,0.9666666666666668
2172,1.0,1.0,1.0
2173,1.0,1.0,1.0
2174,0.96,0.9090909090909091,0.9736842105263157
2175,1.0,1.0,1.0
2176,1.0,1.0,1.0
2177,1.0,1.0,1.0
2178,1.0,1.0,1.0
2179,0.92,0.9,0.9800000000000001
2180,0.92,0.8888888888888888,0.9722222222222222
2181,1.0,1.0,1.0
2182,0.96,0.9230769230769231,0.9523809523809524
2183,1.0,1.0,1.0
2184,0.88,0.88,0.9294871794871795
2185,0.96,0.9655172413793104,0.9866666666666667
2186,1.0,1.0,1.0
2187,1.0,1.0,1.0
2188,1.0,1.0,1.0
2189,0.96,0.9523809523809523,1.0
2190,0.96,0.9743589743589743,0.9649122807017544
2191,1.0,1.0,1.0
2192,0.92,0.9,0.9933333333333334
2193,1.0,1.0,1.0
2194,0.92,0.9,0.9933333333333334
2195,0.96,0.9090909090909091,0.9824561403508771
2196,1.0,1.0,1.0
2197,0.88,0.896551724137931,0.9666666666666668
2198,0.96,0.9411764705882353,1.0
2199,0.96,0.9473684210526315,1.0
2200,1.0,1.0,1.0
2201,0.96,0.9523809523809523,1.0
2202,0.88,0.88,0.9807692307692307
2203,1.0,1.0,1.0
2204,1.0,1.0,1.0
2205,0.92,0.8571428571428571,1.0
2206,0.96,0.9523809523809523,0.9933333333333334
2207,0.96,0.96,1.0
2208,1.0,1.0,1.0
2209,1.0,1.0,1.0
2210,0.96,0.9473684210526315,0.9933333333333334
2211,0.96,0.9523809523809523,0.9805194805194805
2212,1.0,1.0,1.0
2213,1.0,1.0,1.0
2214,0.92,0.9285714285714286,0.9805194805194806
2215,0.84,0.8,0.9722222222222222
2216,0.96,0.96,0.9743589743589745
2217,1.0,1.0,1.0
2218,1.0,1.0,1.0
2219,1.0,1.0,1.0
2220,0.96,0.9473684210526315,1.0
2221,1.0,1.0,1.0
2222,0.96,0.9565217391304348,1.0
2223,1.0,1.0,1.0
2224,0.96,0.9411764705882353,0.9375
2225,0.96,0.96,1.0
2226,1.0,1.0,1.0
2227,1.0,1.0,1.0
2228,0.96,0.9333333333333333,0.9920634920634921
2229,1.0,1.0,1.0
2230,0.96,0.9473684210526315,0.9930555555555556
2231,0.88,0.88,0.9551282051282052
2232,0.92,0.9,0.98
2233,1.0,1.0,1.0
2234,0.92,0.9090909090909091,0.9870129870129871
2235,1.0,1.0,1.0
2236,0.96,0.96,0.9935897435897436
2237,1.0,1.0,1.0
2238,1.0,1.0,1.0
2239,0.96,0.9230769230769231,0.9824561403508772
2240,0.96,0.9523809523809523,0.9733333333333334
2241,1.0,1.0,1.0
2242,1.0,1.0,1.0
2243,0.96,0.9565217391304348,0.9807692307692307
2244,0.96,0.9629629629629629,0.9805194805194806
2245,0.96,0.9565217391304348,0.9871794871794872
2246,0.96,0.9565217391304348,1.0
2247,1.0,1.0,1.0
2248,1.0,1.0,1.0
2249,1.0,1.0,1.0
2250,0.96,0.9565217391304348,1.0
2251,1.0,1.0,1.0
2252,0.96,0.96,0.9743589743589745
2253,0.96,0.9565217391304348,0.9935897435897436
2254,0.96,0.96,0.9935897435897436
2255,1.0,1.0,1.0
2256,1.0,1.0,1.0
2257,0.96,0.9411764705882353,1.0
2258,1.0,1.0,1.0
2259,0.96,0.9411764705882353,0.9652777777777778
2260,0.92,0.9230769230769231,0.967948717948718
2261,0.96,0.9565217391304348,0.9935897435897436
2262,1.0,1.0,1.0
2263,0.96,0.9473684210526315,1.0
2264,0.92,0.9333333333333333,0.9933333333333334
2265,0.96,0.9629629629629629,0.9870129870129869
